model,dataset,eval_accuracy
2b-or-not-2b,bbh_logical_deduction_three_objects,0.34
2b-or-not-2b,bbh_object_counting,0.264
2b-or-not-2b,bbh_penguins_in_a_table,0.2671232876712329
2b-or-not-2b,bbh_reasoning_about_colored_objects,0.172
2b-or-not-2b,bbh_ruin_names,0.188
2b-or-not-2b,bbh_salient_translation_error_detection,0.224
2b-or-not-2b,bbh_snarks,0.4550561797752809
2b-or-not-2b,bbh_sports_understanding,0.54
2b-or-not-2b,bbh_temporal_sequences,0.196
2b-or-not-2b,bbh_tracking_shuffled_objects_seven_objects,0.12
2b-or-not-2b,bbh_tracking_shuffled_objects_three_objects,0.38
2b-or-not-2b,gpqa,0.24748322147651
2b-or-not-2b,gpqa_diamond,0.2171717171717172
2b-or-not-2b,gpqa_extended,0.2600732600732601
2b-or-not-2b,GPQA,0.2455357142857142
2b-or-not-2b,math_algebra_hard,0.0304017372421281
2b-or-not-2b,math_counting_and_prob_hard,0.008130081300813
2b-or-not-2b,math_hard,0.0186304128902316
2b-or-not-2b,math_intermediate_algebra_hard,0.0047619047619047
2b-or-not-2b,math_num_theory_hard,0.0129870129870129
2b-or-not-2b,math_precalculus_hard,0.019753086419753
2b-or-not-2b,MMLU-Pro,0.139876994680851
2b-or-not-2b,musr_murder_mysteries,0.52
2b-or-not-2b,musr_object_placements,0.28125
2prymmal-yi1-5-6b-slerp,bbh_boolean_expressions,0.84
2prymmal-yi1-5-6b-slerp,bbh_causal_judgement,0.6524064171122995
2prymmal-yi1-5-6b-slerp,bbh_date_understanding,0.476
2prymmal-yi1-5-6b-slerp,bbh_disambiguation_qa,0.516
2prymmal-yi1-5-6b-slerp,bbh_geometric_shapes,0.452
2prymmal-yi1-5-6b-slerp,bbh_logical_deduction_five_objects,0.32
2prymmal-yi1-5-6b-slerp,bbh_logical_deduction_seven_objects,0.264
2prymmal-yi1-5-6b-slerp,bbh_logical_deduction_three_objects,0.476
2prymmal-yi1-5-6b-slerp,bbh_navigate,0.52
2prymmal-yi1-5-6b-slerp,bbh_penguins_in_a_table,0.4246575342465753
2prymmal-yi1-5-6b-slerp,bbh_reasoning_about_colored_objects,0.436
2prymmal-yi1-5-6b-slerp,bbh_ruin_names,0.508
2prymmal-yi1-5-6b-slerp,bbh_salient_translation_error_detection,0.372
2prymmal-yi1-5-6b-slerp,bbh_snarks,0.7303370786516854
2prymmal-yi1-5-6b-slerp,bbh_sports_understanding,0.684
2prymmal-yi1-5-6b-slerp,bbh_temporal_sequences,0.284
2prymmal-yi1-5-6b-slerp,bbh_tracking_shuffled_objects_five_objects,0.156
2prymmal-yi1-5-6b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.144
2prymmal-yi1-5-6b-slerp,bbh_tracking_shuffled_objects_three_objects,0.336
2prymmal-yi1-5-6b-slerp,bbh_web_of_lies,0.5
2prymmal-yi1-5-6b-slerp,gpqa,0.3070469798657718
2prymmal-yi1-5-6b-slerp,gpqa_diamond,0.3484848484848485
2prymmal-yi1-5-6b-slerp,gpqa_extended,0.3168498168498168
2prymmal-yi1-5-6b-slerp,GPQA,0.2767857142857143
2prymmal-yi1-5-6b-slerp,math_algebra_hard,0.1856677524429967
2prymmal-yi1-5-6b-slerp,math_counting_and_prob_hard,0.08130081300813
2prymmal-yi1-5-6b-slerp,math_geometry_hard,0.0378787878787878
2prymmal-yi1-5-6b-slerp,math_hard,0.105929003021148
2prymmal-yi1-5-6b-slerp,math_intermediate_algebra_hard,0.0312499999999999
2prymmal-yi1-5-6b-slerp,math_prealgebra_hard,0.2370466321243523
2prymmal-yi1-5-6b-slerp,math_precalculus_hard,0.0203703703703703
2prymmal-yi1-5-6b-slerp,MMLU-Pro,0.3169880319148936
2prymmal-yi1-5-6b-slerp,musr,0.4748677248677249
2-prymmal-ece-2b-slerp-v1,Big-bench Hard,0.4277035236938031
2-prymmal-ece-2b-slerp-v1,bbh_boolean_expressions,0.7479999999999999
2-prymmal-ece-2b-slerp-v1,bbh_causal_judgement,0.5828877005347594
2-prymmal-ece-2b-slerp-v1,bbh_date_understanding,0.448
2-prymmal-ece-2b-slerp-v1,bbh_disambiguation_qa,0.448
2-prymmal-ece-2b-slerp-v1,bbh_formal_fallacies,0.532
2-prymmal-ece-2b-slerp-v1,bbh_geometric_shapes,0.52
2-prymmal-ece-2b-slerp-v1,bbh_hyperbaton,0.516
2-prymmal-ece-2b-slerp-v1,bbh_logical_deduction_five_objects,0.236
2-prymmal-ece-2b-slerp-v1,bbh_logical_deduction_seven_objects,0.292
2-prymmal-ece-2b-slerp-v1,bbh_logical_deduction_three_objects,0.3960000000000001
2-prymmal-ece-2b-slerp-v1,bbh_movie_recommendation,0.6880000000000001
2-prymmal-ece-2b-slerp-v1,bbh_navigate,0.6
2-prymmal-ece-2b-slerp-v1,bbh_object_counting,0.356
2-prymmal-ece-2b-slerp-v1,bbh_reasoning_about_colored_objects,0.328
2-prymmal-ece-2b-slerp-v1,bbh_salient_translation_error_detection,0.412
2-prymmal-ece-2b-slerp-v1,bbh_snarks,0.4887640449438202
2-prymmal-ece-2b-slerp-v1,bbh_sports_understanding,0.6960000000000001
2-prymmal-ece-2b-slerp-v1,bbh_temporal_sequences,0.108
2-prymmal-ece-2b-slerp-v1,bbh_tracking_shuffled_objects_three_objects,0.304
2-prymmal-ece-2b-slerp-v1,gpqa,0.3062080536912752
2-prymmal-ece-2b-slerp-v1,gpqa_extended,0.3058608058608059
2-prymmal-ece-2b-slerp-v1,GPQA,0.3102678571428571
2-prymmal-ece-2b-slerp-v1,math_algebra_hard,0.2019543973941368
2-prymmal-ece-2b-slerp-v1,math_counting_and_prob_hard,0.016260162601626
2-prymmal-ece-2b-slerp-v1,math_hard,0.0918932527693857
2-prymmal-ece-2b-slerp-v1,math_intermediate_algebra_hard,0.0238095238095238
2-prymmal-ece-2b-slerp-v1,math_prealgebra_hard,0.1968911917098445
2-prymmal-ece-2b-slerp-v1,math_precalculus_hard,0.0123456790123456
2-prymmal-ece-2b-slerp-v1,MMLU-Pro,0.2677859042553192
2-prymmal-ece-2b-slerp-v1,musr_murder_mysteries,0.556
2-prymmal-ece-2b-slerp-v1,musr_object_placements,0.31640625
2-prymmal-ece-2b-slerp-v1,musr_team_allocation,0.44
2-prymmal-ece-2b-slerp-v2,bbh_boolean_expressions,0.764
2-prymmal-ece-2b-slerp-v2,bbh_causal_judgement,0.5721925133689839
2-prymmal-ece-2b-slerp-v2,bbh_date_understanding,0.476
2-prymmal-ece-2b-slerp-v2,bbh_disambiguation_qa,0.452
2-prymmal-ece-2b-slerp-v2,bbh_formal_fallacies,0.524
2-prymmal-ece-2b-slerp-v2,bbh_geometric_shapes,0.516
2-prymmal-ece-2b-slerp-v2,bbh_hyperbaton,0.544
2-prymmal-ece-2b-slerp-v2,bbh_logical_deduction_five_objects,0.244
2-prymmal-ece-2b-slerp-v2,bbh_logical_deduction_three_objects,0.372
2-prymmal-ece-2b-slerp-v2,bbh_movie_recommendation,0.668
2-prymmal-ece-2b-slerp-v2,bbh_navigate,0.604
2-prymmal-ece-2b-slerp-v2,bbh_object_counting,0.376
2-prymmal-ece-2b-slerp-v2,bbh_penguins_in_a_table,0.4041095890410959
2-prymmal-ece-2b-slerp-v2,bbh_reasoning_about_colored_objects,0.34
2-prymmal-ece-2b-slerp-v2,bbh_salient_translation_error_detection,0.412
2-prymmal-ece-2b-slerp-v2,bbh_snarks,0.5112359550561798
2-prymmal-ece-2b-slerp-v2,bbh_sports_understanding,0.684
2-prymmal-ece-2b-slerp-v2,bbh_temporal_sequences,0.164
2-prymmal-ece-2b-slerp-v2,bbh_tracking_shuffled_objects_five_objects,0.172
2-prymmal-ece-2b-slerp-v2,bbh_tracking_shuffled_objects_seven_objects,0.188
2-prymmal-ece-2b-slerp-v2,bbh_web_of_lies,0.5
2-prymmal-ece-2b-slerp-v2,gpqa,0.2978187919463087
2-prymmal-ece-2b-slerp-v2,gpqa_diamond,0.2878787878787879
2-prymmal-ece-2b-slerp-v2,gpqa_extended,0.3076923076923077
2-prymmal-ece-2b-slerp-v2,GPQA,0.2901785714285714
2-prymmal-ece-2b-slerp-v2,math_algebra_hard,0.2247557003257329
2-prymmal-ece-2b-slerp-v2,math_counting_and_prob_hard,0.0284552845528455
2-prymmal-ece-2b-slerp-v2,math_geometry_hard,0.0265151515151515
2-prymmal-ece-2b-slerp-v2,math_intermediate_algebra_hard,0.0178571428571428
2-prymmal-ece-2b-slerp-v2,math_num_theory_hard,0.0779220779220779
2-prymmal-ece-2b-slerp-v2,math_prealgebra_hard,0.1476683937823834
2-prymmal-ece-2b-slerp-v2,math_precalculus_hard,0.0148148148148148
2-prymmal-ece-2b-slerp-v2,MMLU-Pro,0.2744348404255319
2-prymmal-ece-2b-slerp-v2,musr,0.4470899470899471
2-prymmal-ece-2b-slerp-v2,musr_object_placements,0.3125
2-prymmal-ece-7b-slerp,Big-bench Hard,0.5532025689984378
2-prymmal-ece-7b-slerp,bbh_boolean_expressions,0.848
2-prymmal-ece-7b-slerp,bbh_causal_judgement,0.5614973262032086
2-prymmal-ece-7b-slerp,bbh_date_understanding,0.556
2-prymmal-ece-7b-slerp,bbh_disambiguation_qa,0.664
2-prymmal-ece-7b-slerp,bbh_formal_fallacies,0.624
2-prymmal-ece-7b-slerp,bbh_geometric_shapes,0.532
2-prymmal-ece-7b-slerp,bbh_logical_deduction_five_objects,0.508
2-prymmal-ece-7b-slerp,bbh_logical_deduction_three_objects,0.748
2-prymmal-ece-7b-slerp,bbh_object_counting,0.404
2-prymmal-ece-7b-slerp,bbh_penguins_in_a_table,0.5753424657534246
2-prymmal-ece-7b-slerp,bbh_reasoning_about_colored_objects,0.632
2-prymmal-ece-7b-slerp,bbh_salient_translation_error_detection,0.532
2-prymmal-ece-7b-slerp,bbh_snarks,0.7191011235955056
2-prymmal-ece-7b-slerp,bbh_sports_understanding,0.712
2-prymmal-ece-7b-slerp,bbh_tracking_shuffled_objects_five_objects,0.216
2-prymmal-ece-7b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.172
2-prymmal-ece-7b-slerp,bbh_tracking_shuffled_objects_three_objects,0.268
2-prymmal-ece-7b-slerp,gpqa,0.3104026845637584
2-prymmal-ece-7b-slerp,gpqa_diamond,0.3434343434343434
2-prymmal-ece-7b-slerp,gpqa_extended,0.2912087912087912
2-prymmal-ece-7b-slerp,math_counting_and_prob_hard,0.3292682926829268
2-prymmal-ece-7b-slerp,math_hard,0.341012084592145
2-prymmal-ece-7b-slerp,math_prealgebra_hard,0.5466321243523315
2-prymmal-ece-7b-slerp,MMLU-Pro,0.4507147606382978
2-prymmal-ece-7b-slerp,musr_object_placements,0.3828125
2-prymmal-ece-7b-slerp,musr_team_allocation,0.392
2-prymmal-ece-7b-slerp-v1,Big-bench Hard,0.3023780593646936
2-prymmal-ece-7b-slerp-v1,bbh_boolean_expressions,0.46
2-prymmal-ece-7b-slerp-v1,bbh_causal_judgement,0.5187165775401069
2-prymmal-ece-7b-slerp-v1,bbh_date_understanding,0.172
2-prymmal-ece-7b-slerp-v1,bbh_formal_fallacies,0.496
2-prymmal-ece-7b-slerp-v1,bbh_geometric_shapes,0.2
2-prymmal-ece-7b-slerp-v1,bbh_logical_deduction_five_objects,0.196
2-prymmal-ece-7b-slerp-v1,bbh_logical_deduction_three_objects,0.344
2-prymmal-ece-7b-slerp-v1,bbh_movie_recommendation,0.22
2-prymmal-ece-7b-slerp-v1,bbh_navigate,0.42
2-prymmal-ece-7b-slerp-v1,bbh_penguins_in_a_table,0.2123287671232876
2-prymmal-ece-7b-slerp-v1,bbh_reasoning_about_colored_objects,0.112
2-prymmal-ece-7b-slerp-v1,bbh_ruin_names,0.28
2-prymmal-ece-7b-slerp-v1,bbh_salient_translation_error_detection,0.188
2-prymmal-ece-7b-slerp-v1,bbh_snarks,0.4831460674157303
2-prymmal-ece-7b-slerp-v1,bbh_sports_understanding,0.46
2-prymmal-ece-7b-slerp-v1,bbh_temporal_sequences,0.268
2-prymmal-ece-7b-slerp-v1,bbh_tracking_shuffled_objects_seven_objects,0.16
2-prymmal-ece-7b-slerp-v1,bbh_web_of_lies,0.488
2-prymmal-ece-7b-slerp-v1,gpqa,0.2508389261744966
2-prymmal-ece-7b-slerp-v1,gpqa_diamond,0.2121212121212121
2-prymmal-ece-7b-slerp-v1,GPQA,0.265625
2-prymmal-ece-7b-slerp-v1,math_algebra_hard,0.0
2-prymmal-ece-7b-slerp-v1,math_counting_and_prob_hard,0.0
2-prymmal-ece-7b-slerp-v1,math_hard,0.0003776435045317
2-prymmal-ece-7b-slerp-v1,math_intermediate_algebra_hard,0.0017857142857142
2-prymmal-ece-7b-slerp-v1,math_num_theory_hard,0.0
2-prymmal-ece-7b-slerp-v1,MMLU-Pro,0.1123670212765957
2-prymmal-ece-7b-slerp-v1,musr,0.3902116402116402
2-prymmal-ece-7b-slerp-v1,musr_object_placements,0.28125
2-prymmal-ece-7b-slerp-v1,musr_team_allocation,0.412
2-prymmal-ece-7b-slerp-v2,Big-bench Hard,0.3023780593646936
2-prymmal-ece-7b-slerp-v2,bbh_boolean_expressions,0.46
2-prymmal-ece-7b-slerp-v2,bbh_causal_judgement,0.5187165775401069
2-prymmal-ece-7b-slerp-v2,bbh_date_understanding,0.172
2-prymmal-ece-7b-slerp-v2,bbh_disambiguation_qa,0.396
2-prymmal-ece-7b-slerp-v2,bbh_formal_fallacies,0.496
2-prymmal-ece-7b-slerp-v2,bbh_geometric_shapes,0.2
2-prymmal-ece-7b-slerp-v2,bbh_hyperbaton,0.516
2-prymmal-ece-7b-slerp-v2,bbh_logical_deduction_five_objects,0.196
2-prymmal-ece-7b-slerp-v2,bbh_logical_deduction_seven_objects,0.144
2-prymmal-ece-7b-slerp-v2,bbh_logical_deduction_three_objects,0.344
2-prymmal-ece-7b-slerp-v2,bbh_movie_recommendation,0.22
2-prymmal-ece-7b-slerp-v2,bbh_navigate,0.42
2-prymmal-ece-7b-slerp-v2,bbh_object_counting,0.068
2-prymmal-ece-7b-slerp-v2,bbh_penguins_in_a_table,0.2123287671232876
2-prymmal-ece-7b-slerp-v2,bbh_reasoning_about_colored_objects,0.112
2-prymmal-ece-7b-slerp-v2,bbh_ruin_names,0.28
2-prymmal-ece-7b-slerp-v2,bbh_salient_translation_error_detection,0.188
2-prymmal-ece-7b-slerp-v2,bbh_snarks,0.4831460674157303
2-prymmal-ece-7b-slerp-v2,bbh_sports_understanding,0.46
2-prymmal-ece-7b-slerp-v2,bbh_temporal_sequences,0.268
2-prymmal-ece-7b-slerp-v2,bbh_tracking_shuffled_objects_five_objects,0.2
2-prymmal-ece-7b-slerp-v2,bbh_tracking_shuffled_objects_seven_objects,0.16
2-prymmal-ece-7b-slerp-v2,bbh_tracking_shuffled_objects_three_objects,0.324
2-prymmal-ece-7b-slerp-v2,bbh_web_of_lies,0.488
2-prymmal-ece-7b-slerp-v2,gpqa,0.2508389261744966
2-prymmal-ece-7b-slerp-v2,gpqa_diamond,0.2121212121212121
2-prymmal-ece-7b-slerp-v2,gpqa_extended,0.2527472527472527
2-prymmal-ece-7b-slerp-v2,GPQA,0.265625
2-prymmal-ece-7b-slerp-v2,math_algebra_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_counting_and_prob_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_geometry_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_hard,0.0003776435045317
2-prymmal-ece-7b-slerp-v2,math_intermediate_algebra_hard,0.0017857142857142
2-prymmal-ece-7b-slerp-v2,math_num_theory_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_prealgebra_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_precalculus_hard,0.0
2-prymmal-ece-7b-slerp-v2,MMLU-Pro,0.1123670212765957
2-prymmal-ece-7b-slerp-v2,musr,0.3902116402116402
2-prymmal-ece-7b-slerp-v2,musr_object_placements,0.28125
2-prymmal-ece-7b-slerp-v3,Big-bench Hard,0.3542787710466933
2-prymmal-ece-7b-slerp-v3,bbh_boolean_expressions,0.656
2-prymmal-ece-7b-slerp-v3,bbh_causal_judgement,0.5240641711229946
2-prymmal-ece-7b-slerp-v3,bbh_date_understanding,0.304
2-prymmal-ece-7b-slerp-v3,bbh_disambiguation_qa,0.472
2-prymmal-ece-7b-slerp-v3,bbh_formal_fallacies,0.48
2-prymmal-ece-7b-slerp-v3,bbh_geometric_shapes,0.196
2-prymmal-ece-7b-slerp-v3,bbh_hyperbaton,0.612
2-prymmal-ece-7b-slerp-v3,bbh_logical_deduction_five_objects,0.268
2-prymmal-ece-7b-slerp-v3,bbh_logical_deduction_seven_objects,0.132
2-prymmal-ece-7b-slerp-v3,bbh_logical_deduction_three_objects,0.424
2-prymmal-ece-7b-slerp-v3,bbh_movie_recommendation,0.292
2-prymmal-ece-7b-slerp-v3,bbh_object_counting,0.292
2-prymmal-ece-7b-slerp-v3,bbh_reasoning_about_colored_objects,0.244
2-prymmal-ece-7b-slerp-v3,bbh_ruin_names,0.28
2-prymmal-ece-7b-slerp-v3,bbh_salient_translation_error_detection,0.356
2-prymmal-ece-7b-slerp-v3,bbh_snarks,0.5393258426966292
2-prymmal-ece-7b-slerp-v3,bbh_sports_understanding,0.46
2-prymmal-ece-7b-slerp-v3,bbh_temporal_sequences,0.116
2-prymmal-ece-7b-slerp-v3,bbh_tracking_shuffled_objects_five_objects,0.2
2-prymmal-ece-7b-slerp-v3,bbh_tracking_shuffled_objects_seven_objects,0.16
2-prymmal-ece-7b-slerp-v3,bbh_web_of_lies,0.488
2-prymmal-ece-7b-slerp-v3,gpqa,0.2567114093959731
2-prymmal-ece-7b-slerp-v3,gpqa_extended,0.2545787545787545
2-prymmal-ece-7b-slerp-v3,GPQA,0.2633928571428571
2-prymmal-ece-7b-slerp-v3,math_algebra_hard,0.001628664495114
2-prymmal-ece-7b-slerp-v3,math_counting_and_prob_hard,0.0
2-prymmal-ece-7b-slerp-v3,math_geometry_hard,0.0
2-prymmal-ece-7b-slerp-v3,math_hard,0.0030211480362537
2-prymmal-ece-7b-slerp-v3,math_intermediate_algebra_hard,0.0017857142857142
2-prymmal-ece-7b-slerp-v3,math_num_theory_hard,0.0064935064935064
2-prymmal-ece-7b-slerp-v3,math_prealgebra_hard,0.0103626943005181
2-prymmal-ece-7b-slerp-v3,math_precalculus_hard,0.0
2-prymmal-ece-7b-slerp-v3,musr,0.41005291005291
2-prymmal-ece-7b-slerp-v3,musr_murder_mysteries,0.552
2-prymmal-ece-7b-slerp-v3,musr_object_placements,0.328125
2-prymmal-ece-7b-slerp-v3,musr_team_allocation,0.352
34b-beta,bbh_causal_judgement,0.5935828877005348
34b-beta,bbh_date_understanding,0.624
34b-beta,bbh_disambiguation_qa,0.636
34b-beta,bbh_formal_fallacies,0.552
34b-beta,bbh_hyperbaton,0.644
34b-beta,bbh_logical_deduction_three_objects,0.624
34b-beta,bbh_movie_recommendation,0.7200000000000001
34b-beta,bbh_navigate,0.592
34b-beta,bbh_object_counting,0.372
34b-beta,bbh_penguins_in_a_table,0.5684931506849316
34b-beta,bbh_reasoning_about_colored_objects,0.684
34b-beta,bbh_ruin_names,0.816
34b-beta,bbh_salient_translation_error_detection,0.536
34b-beta,bbh_sports_understanding,0.816
34b-beta,bbh_temporal_sequences,0.336
34b-beta,bbh_tracking_shuffled_objects_five_objects,0.244
34b-beta,bbh_tracking_shuffled_objects_seven_objects,0.224
34b-beta,bbh_tracking_shuffled_objects_three_objects,0.3960000000000001
34b-beta,bbh_web_of_lies,0.48
34b-beta,gpqa,0.3464765100671141
34b-beta,gpqa_diamond,0.3434343434343434
34b-beta,gpqa_extended,0.3388278388278388
34b-beta,GPQA,0.3571428571428571
34b-beta,math_algebra_hard,0.0814332247557003
34b-beta,math_counting_and_prob_hard,0.016260162601626
34b-beta,math_geometry_hard,0.0151515151515151
34b-beta,math_hard,0.0458207452165156
34b-beta,math_intermediate_algebra_hard,0.0178571428571428
34b-beta,math_num_theory_hard,0.0064935064935064
34b-beta,math_precalculus_hard,0.019753086419753
34b-beta,MMLU-Pro,0.5324966755319149
34b-beta,musr,0.3743386243386243
34b-beta,musr_murder_mysteries,0.536
34b-beta,musr_object_placements,0.30859375
34b-beta,musr_team_allocation,0.28
3bgeneral-ece-prymmal-martial,Big-bench Hard,0.5443499392466585
3bgeneral-ece-prymmal-martial,bbh_boolean_expressions,0.84
3bgeneral-ece-prymmal-martial,bbh_causal_judgement,0.5935828877005348
3bgeneral-ece-prymmal-martial,bbh_date_understanding,0.588
3bgeneral-ece-prymmal-martial,bbh_disambiguation_qa,0.7760000000000001
3bgeneral-ece-prymmal-martial,bbh_formal_fallacies,0.652
3bgeneral-ece-prymmal-martial,bbh_geometric_shapes,0.28
3bgeneral-ece-prymmal-martial,bbh_hyperbaton,0.928
3bgeneral-ece-prymmal-martial,bbh_logical_deduction_five_objects,0.536
3bgeneral-ece-prymmal-martial,bbh_logical_deduction_three_objects,0.7120000000000001
3bgeneral-ece-prymmal-martial,bbh_navigate,0.632
3bgeneral-ece-prymmal-martial,bbh_object_counting,0.368
3bgeneral-ece-prymmal-martial,bbh_penguins_in_a_table,0.4383561643835616
3bgeneral-ece-prymmal-martial,bbh_reasoning_about_colored_objects,0.52
3bgeneral-ece-prymmal-martial,bbh_snarks,0.7752808988764045
3bgeneral-ece-prymmal-martial,bbh_sports_understanding,0.592
3bgeneral-ece-prymmal-martial,bbh_temporal_sequences,0.564
3bgeneral-ece-prymmal-martial,bbh_web_of_lies,0.5
3bgeneral-ece-prymmal-martial,gpqa,0.3246644295302013
3bgeneral-ece-prymmal-martial,gpqa_diamond,0.3383838383838384
3bgeneral-ece-prymmal-martial,gpqa_extended,0.3168498168498168
3bgeneral-ece-prymmal-martial,GPQA,0.328125
3bgeneral-ece-prymmal-martial,math_algebra_hard,0.2030401737242128
3bgeneral-ece-prymmal-martial,math_hard,0.1238670694864048
3bgeneral-ece-prymmal-martial,math_num_theory_hard,0.0649350649350649
3bgeneral-ece-prymmal-martial,math_prealgebra_hard,0.3212435233160621
3bgeneral-ece-prymmal-martial,math_precalculus_hard,0.0148148148148148
3bgeneral-ece-prymmal-martial,MMLU-Pro,0.3933676861702128
3bgeneral-ece-prymmal-martial,musr_object_placements,0.33984375
3bgeneralv2-ece-prymmal-martial,Big-bench Hard,0.5577156743620899
3bgeneralv2-ece-prymmal-martial,bbh_boolean_expressions,0.848
3bgeneralv2-ece-prymmal-martial,bbh_causal_judgement,0.5721925133689839
3bgeneralv2-ece-prymmal-martial,bbh_date_understanding,0.56
3bgeneralv2-ece-prymmal-martial,bbh_disambiguation_qa,0.66
3bgeneralv2-ece-prymmal-martial,bbh_formal_fallacies,0.616
3bgeneralv2-ece-prymmal-martial,bbh_geometric_shapes,0.536
3bgeneralv2-ece-prymmal-martial,bbh_hyperbaton,0.576
3bgeneralv2-ece-prymmal-martial,bbh_logical_deduction_five_objects,0.496
3bgeneralv2-ece-prymmal-martial,bbh_logical_deduction_seven_objects,0.528
3bgeneralv2-ece-prymmal-martial,bbh_logical_deduction_three_objects,0.7719999999999999
3bgeneralv2-ece-prymmal-martial,bbh_movie_recommendation,0.652
3bgeneralv2-ece-prymmal-martial,bbh_navigate,0.66
3bgeneralv2-ece-prymmal-martial,bbh_object_counting,0.3960000000000001
3bgeneralv2-ece-prymmal-martial,bbh_penguins_in_a_table,0.6027397260273972
3bgeneralv2-ece-prymmal-martial,bbh_reasoning_about_colored_objects,0.64
3bgeneralv2-ece-prymmal-martial,bbh_ruin_names,0.672
3bgeneralv2-ece-prymmal-martial,bbh_salient_translation_error_detection,0.54
3bgeneralv2-ece-prymmal-martial,bbh_snarks,0.7303370786516853
3bgeneralv2-ece-prymmal-martial,bbh_temporal_sequences,0.496
3bgeneralv2-ece-prymmal-martial,bbh_tracking_shuffled_objects_five_objects,0.216
3bgeneralv2-ece-prymmal-martial,bbh_tracking_shuffled_objects_seven_objects,0.164
3bgeneralv2-ece-prymmal-martial,bbh_tracking_shuffled_objects_three_objects,0.268
3bgeneralv2-ece-prymmal-martial,bbh_web_of_lies,0.544
3bgeneralv2-ece-prymmal-martial,gpqa,0.311241610738255
