model,dataset,eval_accuracy
2b-ad,GPQA,0.002589285714285714
2b-ad,math_algebra_hard,0.0008469055374592829
2b-ad,math_counting_and_prob_hard,8.130081300813e-05
2b-ad,math_geometry_hard,7.5757575757575e-05
2b-ad,math_intermediate_algebra_hard,8.3333333333333e-05
2b-ad,math_num_theory_hard,0.000432900432900432
2b-ad,math_precalculus_hard,9.876543209876499e-05
2b-ad,MMLU-Pro,0.002662067819148936
2b-ad,musr,0.004007936507936508
2b-ad,musr_murder_mysteries,0.00528
2b-ad,musr_object_placements,0.0030859375
2b-or-not-2b,Big-bench Hard,0.0033969796910258638
2b-or-not-2b,bbh_boolean_expressions,0.00644
2b-or-not-2b,bbh_causal_judgement,0.0050802139037433155
2b-or-not-2b,bbh_disambiguation_qa,0.003960000000000001
2b-or-not-2b,bbh_geometric_shapes,0.00248
2b-or-not-2b,bbh_hyperbaton,0.00488
2b-or-not-2b,bbh_logical_deduction_five_objects,0.00196
2b-or-not-2b,bbh_logical_deduction_three_objects,0.0034000000000000002
2b-or-not-2b,bbh_object_counting,0.00264
2b-or-not-2b,bbh_penguins_in_a_table,0.002671232876712329
2b-or-not-2b,bbh_reasoning_about_colored_objects,0.00172
2b-or-not-2b,bbh_ruin_names,0.00188
2b-or-not-2b,bbh_salient_translation_error_detection,0.0022400000000000002
2b-or-not-2b,bbh_snarks,0.004550561797752809
2b-or-not-2b,bbh_sports_understanding,0.0054
2b-or-not-2b,bbh_temporal_sequences,0.00196
2b-or-not-2b,bbh_tracking_shuffled_objects_seven_objects,0.0012
2b-or-not-2b,bbh_tracking_shuffled_objects_three_objects,0.0038
2b-or-not-2b,gpqa,0.0024748322147651
2b-or-not-2b,gpqa_diamond,0.0021717171717171723
2b-or-not-2b,gpqa_extended,0.002600732600732601
2b-or-not-2b,GPQA,0.002455357142857142
2b-or-not-2b,math_algebra_hard,0.000304017372421281
2b-or-not-2b,math_counting_and_prob_hard,8.130081300813e-05
2b-or-not-2b,math_hard,0.000186304128902316
2b-or-not-2b,math_intermediate_algebra_hard,4.7619047619047e-05
2b-or-not-2b,math_num_theory_hard,0.000129870129870129
2b-or-not-2b,math_precalculus_hard,0.00019753086419752999
2b-or-not-2b,MMLU-Pro,0.0013987699468085099
2b-or-not-2b,musr_murder_mysteries,0.0052
2b-or-not-2b,musr_object_placements,0.0028125
2prymmal-yi1-5-6b-slerp,bbh_boolean_expressions,0.0084
2prymmal-yi1-5-6b-slerp,bbh_causal_judgement,0.0065240641711229955
2prymmal-yi1-5-6b-slerp,bbh_date_understanding,0.0047599999999999995
2prymmal-yi1-5-6b-slerp,bbh_disambiguation_qa,0.0051600000000000005
2prymmal-yi1-5-6b-slerp,bbh_geometric_shapes,0.00452
2prymmal-yi1-5-6b-slerp,bbh_logical_deduction_five_objects,0.0032
2prymmal-yi1-5-6b-slerp,bbh_logical_deduction_seven_objects,0.00264
2prymmal-yi1-5-6b-slerp,bbh_logical_deduction_three_objects,0.0047599999999999995
2prymmal-yi1-5-6b-slerp,bbh_navigate,0.0052
2prymmal-yi1-5-6b-slerp,bbh_penguins_in_a_table,0.0042465753424657535
2prymmal-yi1-5-6b-slerp,bbh_reasoning_about_colored_objects,0.00436
2prymmal-yi1-5-6b-slerp,bbh_ruin_names,0.00508
2prymmal-yi1-5-6b-slerp,bbh_salient_translation_error_detection,0.0037199999999999998
2prymmal-yi1-5-6b-slerp,bbh_snarks,0.007303370786516854
2prymmal-yi1-5-6b-slerp,bbh_sports_understanding,0.006840000000000001
2prymmal-yi1-5-6b-slerp,bbh_temporal_sequences,0.0028399999999999996
2prymmal-yi1-5-6b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00156
2prymmal-yi1-5-6b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.0014399999999999999
2prymmal-yi1-5-6b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00336
2prymmal-yi1-5-6b-slerp,bbh_web_of_lies,0.005
2prymmal-yi1-5-6b-slerp,gpqa,0.003070469798657718
2prymmal-yi1-5-6b-slerp,gpqa_diamond,0.003484848484848485
2prymmal-yi1-5-6b-slerp,gpqa_extended,0.0031684981684981677
2prymmal-yi1-5-6b-slerp,GPQA,0.002767857142857143
2prymmal-yi1-5-6b-slerp,math_algebra_hard,0.0018566775244299668
2prymmal-yi1-5-6b-slerp,math_counting_and_prob_hard,0.0008130081300812999
2prymmal-yi1-5-6b-slerp,math_geometry_hard,0.000378787878787878
2prymmal-yi1-5-6b-slerp,math_hard,0.0010592900302114799
2prymmal-yi1-5-6b-slerp,math_intermediate_algebra_hard,0.000312499999999999
2prymmal-yi1-5-6b-slerp,math_prealgebra_hard,0.002370466321243523
2prymmal-yi1-5-6b-slerp,math_precalculus_hard,0.00020370370370370299
2prymmal-yi1-5-6b-slerp,MMLU-Pro,0.003169880319148936
2prymmal-yi1-5-6b-slerp,musr,0.004748677248677249
2-prymmal-ece-2b-slerp-v1,Big-bench Hard,0.004277035236938031
2-prymmal-ece-2b-slerp-v1,bbh_boolean_expressions,0.007479999999999999
2-prymmal-ece-2b-slerp-v1,bbh_causal_judgement,0.0058288770053475936
2-prymmal-ece-2b-slerp-v1,bbh_date_understanding,0.0044800000000000005
2-prymmal-ece-2b-slerp-v1,bbh_disambiguation_qa,0.0044800000000000005
2-prymmal-ece-2b-slerp-v1,bbh_formal_fallacies,0.00532
2-prymmal-ece-2b-slerp-v1,bbh_geometric_shapes,0.0052
2-prymmal-ece-2b-slerp-v1,bbh_hyperbaton,0.0051600000000000005
2-prymmal-ece-2b-slerp-v1,bbh_logical_deduction_five_objects,0.0023599999999999997
2-prymmal-ece-2b-slerp-v1,bbh_logical_deduction_seven_objects,0.00292
2-prymmal-ece-2b-slerp-v1,bbh_logical_deduction_three_objects,0.003960000000000001
2-prymmal-ece-2b-slerp-v1,bbh_movie_recommendation,0.006880000000000001
2-prymmal-ece-2b-slerp-v1,bbh_navigate,0.006
2-prymmal-ece-2b-slerp-v1,bbh_object_counting,0.00356
2-prymmal-ece-2b-slerp-v1,bbh_reasoning_about_colored_objects,0.00328
2-prymmal-ece-2b-slerp-v1,bbh_salient_translation_error_detection,0.0041199999999999995
2-prymmal-ece-2b-slerp-v1,bbh_snarks,0.004887640449438202
2-prymmal-ece-2b-slerp-v1,bbh_sports_understanding,0.006960000000000001
2-prymmal-ece-2b-slerp-v1,bbh_temporal_sequences,0.00108
2-prymmal-ece-2b-slerp-v1,bbh_tracking_shuffled_objects_three_objects,0.0030399999999999997
2-prymmal-ece-2b-slerp-v1,gpqa,0.0030620805369127517
2-prymmal-ece-2b-slerp-v1,gpqa_extended,0.003058608058608059
2-prymmal-ece-2b-slerp-v1,GPQA,0.003102678571428571
2-prymmal-ece-2b-slerp-v1,math_algebra_hard,0.002019543973941368
2-prymmal-ece-2b-slerp-v1,math_counting_and_prob_hard,0.00016260162601626
2-prymmal-ece-2b-slerp-v1,math_hard,0.000918932527693857
2-prymmal-ece-2b-slerp-v1,math_intermediate_algebra_hard,0.00023809523809523801
2-prymmal-ece-2b-slerp-v1,math_prealgebra_hard,0.001968911917098445
2-prymmal-ece-2b-slerp-v1,math_precalculus_hard,0.000123456790123456
2-prymmal-ece-2b-slerp-v1,MMLU-Pro,0.0026778590425531918
2-prymmal-ece-2b-slerp-v1,musr_murder_mysteries,0.005560000000000001
2-prymmal-ece-2b-slerp-v1,musr_object_placements,0.0031640625
2-prymmal-ece-2b-slerp-v1,musr_team_allocation,0.0044
2-prymmal-ece-2b-slerp-v2,bbh_boolean_expressions,0.00764
2-prymmal-ece-2b-slerp-v2,bbh_causal_judgement,0.005721925133689839
2-prymmal-ece-2b-slerp-v2,bbh_date_understanding,0.0047599999999999995
2-prymmal-ece-2b-slerp-v2,bbh_disambiguation_qa,0.00452
2-prymmal-ece-2b-slerp-v2,bbh_formal_fallacies,0.00524
2-prymmal-ece-2b-slerp-v2,bbh_geometric_shapes,0.0051600000000000005
2-prymmal-ece-2b-slerp-v2,bbh_hyperbaton,0.00544
2-prymmal-ece-2b-slerp-v2,bbh_logical_deduction_five_objects,0.00244
2-prymmal-ece-2b-slerp-v2,bbh_logical_deduction_three_objects,0.0037199999999999998
2-prymmal-ece-2b-slerp-v2,bbh_movie_recommendation,0.00668
2-prymmal-ece-2b-slerp-v2,bbh_navigate,0.00604
2-prymmal-ece-2b-slerp-v2,bbh_object_counting,0.00376
2-prymmal-ece-2b-slerp-v2,bbh_penguins_in_a_table,0.004041095890410959
2-prymmal-ece-2b-slerp-v2,bbh_reasoning_about_colored_objects,0.0034000000000000002
2-prymmal-ece-2b-slerp-v2,bbh_salient_translation_error_detection,0.0041199999999999995
2-prymmal-ece-2b-slerp-v2,bbh_snarks,0.005112359550561798
2-prymmal-ece-2b-slerp-v2,bbh_sports_understanding,0.006840000000000001
2-prymmal-ece-2b-slerp-v2,bbh_temporal_sequences,0.00164
2-prymmal-ece-2b-slerp-v2,bbh_tracking_shuffled_objects_five_objects,0.00172
2-prymmal-ece-2b-slerp-v2,bbh_tracking_shuffled_objects_seven_objects,0.00188
2-prymmal-ece-2b-slerp-v2,bbh_web_of_lies,0.005
2-prymmal-ece-2b-slerp-v2,gpqa,0.0029781879194630875
2-prymmal-ece-2b-slerp-v2,gpqa_diamond,0.002878787878787879
2-prymmal-ece-2b-slerp-v2,gpqa_extended,0.003076923076923077
2-prymmal-ece-2b-slerp-v2,GPQA,0.002901785714285714
2-prymmal-ece-2b-slerp-v2,math_algebra_hard,0.0022475570032573287
2-prymmal-ece-2b-slerp-v2,math_counting_and_prob_hard,0.000284552845528455
2-prymmal-ece-2b-slerp-v2,math_geometry_hard,0.00026515151515151496
2-prymmal-ece-2b-slerp-v2,math_intermediate_algebra_hard,0.000178571428571428
2-prymmal-ece-2b-slerp-v2,math_num_theory_hard,0.0007792207792207791
2-prymmal-ece-2b-slerp-v2,math_prealgebra_hard,0.001476683937823834
2-prymmal-ece-2b-slerp-v2,math_precalculus_hard,0.000148148148148148
2-prymmal-ece-2b-slerp-v2,MMLU-Pro,0.002744348404255319
2-prymmal-ece-2b-slerp-v2,musr,0.004470899470899471
2-prymmal-ece-2b-slerp-v2,musr_object_placements,0.003125
2-prymmal-ece-7b-slerp,Big-bench Hard,0.005532025689984378
2-prymmal-ece-7b-slerp,bbh_boolean_expressions,0.00848
2-prymmal-ece-7b-slerp,bbh_causal_judgement,0.005614973262032086
2-prymmal-ece-7b-slerp,bbh_date_understanding,0.005560000000000001
2-prymmal-ece-7b-slerp,bbh_disambiguation_qa,0.00664
2-prymmal-ece-7b-slerp,bbh_formal_fallacies,0.00624
2-prymmal-ece-7b-slerp,bbh_geometric_shapes,0.00532
2-prymmal-ece-7b-slerp,bbh_logical_deduction_five_objects,0.00508
2-prymmal-ece-7b-slerp,bbh_logical_deduction_three_objects,0.00748
2-prymmal-ece-7b-slerp,bbh_object_counting,0.00404
2-prymmal-ece-7b-slerp,bbh_penguins_in_a_table,0.005753424657534246
2-prymmal-ece-7b-slerp,bbh_reasoning_about_colored_objects,0.00632
2-prymmal-ece-7b-slerp,bbh_salient_translation_error_detection,0.00532
2-prymmal-ece-7b-slerp,bbh_snarks,0.007191011235955056
2-prymmal-ece-7b-slerp,bbh_sports_understanding,0.00712
2-prymmal-ece-7b-slerp,bbh_tracking_shuffled_objects_five_objects,0.00216
2-prymmal-ece-7b-slerp,bbh_tracking_shuffled_objects_seven_objects,0.00172
2-prymmal-ece-7b-slerp,bbh_tracking_shuffled_objects_three_objects,0.00268
2-prymmal-ece-7b-slerp,gpqa,0.003104026845637584
2-prymmal-ece-7b-slerp,gpqa_diamond,0.0034343434343434343
2-prymmal-ece-7b-slerp,gpqa_extended,0.0029120879120879115
2-prymmal-ece-7b-slerp,math_counting_and_prob_hard,0.0032926829268292677
2-prymmal-ece-7b-slerp,math_hard,0.00341012084592145
2-prymmal-ece-7b-slerp,math_prealgebra_hard,0.005466321243523316
2-prymmal-ece-7b-slerp,MMLU-Pro,0.004507147606382978
2-prymmal-ece-7b-slerp,musr_object_placements,0.003828125
2-prymmal-ece-7b-slerp,musr_team_allocation,0.00392
2-prymmal-ece-7b-slerp-v1,Big-bench Hard,0.0030237805936469356
2-prymmal-ece-7b-slerp-v1,bbh_boolean_expressions,0.0046
2-prymmal-ece-7b-slerp-v1,bbh_causal_judgement,0.005187165775401069
2-prymmal-ece-7b-slerp-v1,bbh_date_understanding,0.00172
2-prymmal-ece-7b-slerp-v1,bbh_formal_fallacies,0.00496
2-prymmal-ece-7b-slerp-v1,bbh_geometric_shapes,0.002
2-prymmal-ece-7b-slerp-v1,bbh_logical_deduction_five_objects,0.00196
2-prymmal-ece-7b-slerp-v1,bbh_logical_deduction_three_objects,0.00344
2-prymmal-ece-7b-slerp-v1,bbh_movie_recommendation,0.0022
2-prymmal-ece-7b-slerp-v1,bbh_navigate,0.0042
2-prymmal-ece-7b-slerp-v1,bbh_penguins_in_a_table,0.002123287671232876
2-prymmal-ece-7b-slerp-v1,bbh_reasoning_about_colored_objects,0.0011200000000000001
2-prymmal-ece-7b-slerp-v1,bbh_ruin_names,0.0028000000000000004
2-prymmal-ece-7b-slerp-v1,bbh_salient_translation_error_detection,0.00188
2-prymmal-ece-7b-slerp-v1,bbh_snarks,0.004831460674157303
2-prymmal-ece-7b-slerp-v1,bbh_sports_understanding,0.0046
2-prymmal-ece-7b-slerp-v1,bbh_temporal_sequences,0.00268
2-prymmal-ece-7b-slerp-v1,bbh_tracking_shuffled_objects_seven_objects,0.0016
2-prymmal-ece-7b-slerp-v1,bbh_web_of_lies,0.00488
2-prymmal-ece-7b-slerp-v1,gpqa,0.002508389261744966
2-prymmal-ece-7b-slerp-v1,gpqa_diamond,0.002121212121212121
2-prymmal-ece-7b-slerp-v1,GPQA,0.00265625
2-prymmal-ece-7b-slerp-v1,math_algebra_hard,0.0
2-prymmal-ece-7b-slerp-v1,math_counting_and_prob_hard,0.0
2-prymmal-ece-7b-slerp-v1,math_hard,3.776435045317e-06
2-prymmal-ece-7b-slerp-v1,math_intermediate_algebra_hard,1.7857142857142e-05
2-prymmal-ece-7b-slerp-v1,math_num_theory_hard,0.0
2-prymmal-ece-7b-slerp-v1,MMLU-Pro,0.001123670212765957
2-prymmal-ece-7b-slerp-v1,musr,0.0039021164021164016
2-prymmal-ece-7b-slerp-v1,musr_object_placements,0.0028125
2-prymmal-ece-7b-slerp-v1,musr_team_allocation,0.0041199999999999995
2-prymmal-ece-7b-slerp-v2,Big-bench Hard,0.0030237805936469356
2-prymmal-ece-7b-slerp-v2,bbh_boolean_expressions,0.0046
2-prymmal-ece-7b-slerp-v2,bbh_causal_judgement,0.005187165775401069
2-prymmal-ece-7b-slerp-v2,bbh_date_understanding,0.00172
2-prymmal-ece-7b-slerp-v2,bbh_disambiguation_qa,0.00396
2-prymmal-ece-7b-slerp-v2,bbh_formal_fallacies,0.00496
2-prymmal-ece-7b-slerp-v2,bbh_geometric_shapes,0.002
2-prymmal-ece-7b-slerp-v2,bbh_hyperbaton,0.0051600000000000005
2-prymmal-ece-7b-slerp-v2,bbh_logical_deduction_five_objects,0.00196
2-prymmal-ece-7b-slerp-v2,bbh_logical_deduction_seven_objects,0.0014399999999999999
2-prymmal-ece-7b-slerp-v2,bbh_logical_deduction_three_objects,0.00344
2-prymmal-ece-7b-slerp-v2,bbh_movie_recommendation,0.0022
2-prymmal-ece-7b-slerp-v2,bbh_navigate,0.0042
2-prymmal-ece-7b-slerp-v2,bbh_object_counting,0.00068
2-prymmal-ece-7b-slerp-v2,bbh_penguins_in_a_table,0.002123287671232876
2-prymmal-ece-7b-slerp-v2,bbh_reasoning_about_colored_objects,0.0011200000000000001
2-prymmal-ece-7b-slerp-v2,bbh_ruin_names,0.0028000000000000004
2-prymmal-ece-7b-slerp-v2,bbh_salient_translation_error_detection,0.00188
2-prymmal-ece-7b-slerp-v2,bbh_snarks,0.004831460674157303
2-prymmal-ece-7b-slerp-v2,bbh_sports_understanding,0.0046
2-prymmal-ece-7b-slerp-v2,bbh_temporal_sequences,0.00268
2-prymmal-ece-7b-slerp-v2,bbh_tracking_shuffled_objects_five_objects,0.002
2-prymmal-ece-7b-slerp-v2,bbh_tracking_shuffled_objects_seven_objects,0.0016
2-prymmal-ece-7b-slerp-v2,bbh_tracking_shuffled_objects_three_objects,0.0032400000000000003
2-prymmal-ece-7b-slerp-v2,bbh_web_of_lies,0.00488
2-prymmal-ece-7b-slerp-v2,gpqa,0.002508389261744966
2-prymmal-ece-7b-slerp-v2,gpqa_diamond,0.002121212121212121
2-prymmal-ece-7b-slerp-v2,gpqa_extended,0.002527472527472527
2-prymmal-ece-7b-slerp-v2,GPQA,0.00265625
2-prymmal-ece-7b-slerp-v2,math_algebra_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_counting_and_prob_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_geometry_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_hard,3.776435045317e-06
2-prymmal-ece-7b-slerp-v2,math_intermediate_algebra_hard,1.7857142857142e-05
2-prymmal-ece-7b-slerp-v2,math_num_theory_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_prealgebra_hard,0.0
2-prymmal-ece-7b-slerp-v2,math_precalculus_hard,0.0
2-prymmal-ece-7b-slerp-v2,MMLU-Pro,0.001123670212765957
2-prymmal-ece-7b-slerp-v2,musr,0.0039021164021164016
2-prymmal-ece-7b-slerp-v2,musr_object_placements,0.0028125
2-prymmal-ece-7b-slerp-v3,Big-bench Hard,0.003542787710466933
2-prymmal-ece-7b-slerp-v3,bbh_boolean_expressions,0.00656
2-prymmal-ece-7b-slerp-v3,bbh_causal_judgement,0.005240641711229946
2-prymmal-ece-7b-slerp-v3,bbh_date_understanding,0.0030399999999999997
2-prymmal-ece-7b-slerp-v3,bbh_disambiguation_qa,0.004719999999999999
2-prymmal-ece-7b-slerp-v3,bbh_formal_fallacies,0.0048
2-prymmal-ece-7b-slerp-v3,bbh_geometric_shapes,0.00196
2-prymmal-ece-7b-slerp-v3,bbh_hyperbaton,0.00612
2-prymmal-ece-7b-slerp-v3,bbh_logical_deduction_five_objects,0.00268
2-prymmal-ece-7b-slerp-v3,bbh_logical_deduction_seven_objects,0.00132
2-prymmal-ece-7b-slerp-v3,bbh_logical_deduction_three_objects,0.00424
2-prymmal-ece-7b-slerp-v3,bbh_movie_recommendation,0.00292
2-prymmal-ece-7b-slerp-v3,bbh_object_counting,0.00292
2-prymmal-ece-7b-slerp-v3,bbh_reasoning_about_colored_objects,0.00244
2-prymmal-ece-7b-slerp-v3,bbh_ruin_names,0.0028000000000000004
2-prymmal-ece-7b-slerp-v3,bbh_salient_translation_error_detection,0.00356
2-prymmal-ece-7b-slerp-v3,bbh_snarks,0.005393258426966292
2-prymmal-ece-7b-slerp-v3,bbh_sports_understanding,0.0046
2-prymmal-ece-7b-slerp-v3,bbh_temporal_sequences,0.00116
2-prymmal-ece-7b-slerp-v3,bbh_tracking_shuffled_objects_five_objects,0.002
2-prymmal-ece-7b-slerp-v3,bbh_tracking_shuffled_objects_seven_objects,0.0016
2-prymmal-ece-7b-slerp-v3,bbh_web_of_lies,0.00488
2-prymmal-ece-7b-slerp-v3,gpqa,0.0025671140939597307
2-prymmal-ece-7b-slerp-v3,gpqa_extended,0.0025457875457875452
2-prymmal-ece-7b-slerp-v3,GPQA,0.002633928571428571
2-prymmal-ece-7b-slerp-v3,math_algebra_hard,1.628664495114e-05
2-prymmal-ece-7b-slerp-v3,math_counting_and_prob_hard,0.0
2-prymmal-ece-7b-slerp-v3,math_geometry_hard,0.0
2-prymmal-ece-7b-slerp-v3,math_hard,3.0211480362537002e-05
2-prymmal-ece-7b-slerp-v3,math_intermediate_algebra_hard,1.7857142857142e-05
2-prymmal-ece-7b-slerp-v3,math_num_theory_hard,6.4935064935064e-05
2-prymmal-ece-7b-slerp-v3,math_prealgebra_hard,0.00010362694300518101
2-prymmal-ece-7b-slerp-v3,math_precalculus_hard,0.0
2-prymmal-ece-7b-slerp-v3,musr,0.0041005291005291
2-prymmal-ece-7b-slerp-v3,musr_murder_mysteries,0.005520000000000001
2-prymmal-ece-7b-slerp-v3,musr_object_placements,0.00328125
2-prymmal-ece-7b-slerp-v3,musr_team_allocation,0.0035199999999999997
34b-beta,bbh_causal_judgement,0.005935828877005348
34b-beta,bbh_date_understanding,0.00624
34b-beta,bbh_disambiguation_qa,0.00636
34b-beta,bbh_formal_fallacies,0.005520000000000001
34b-beta,bbh_hyperbaton,0.00644
34b-beta,bbh_logical_deduction_three_objects,0.00624
34b-beta,bbh_movie_recommendation,0.007200000000000001
34b-beta,bbh_navigate,0.00592
34b-beta,bbh_object_counting,0.0037199999999999998
34b-beta,bbh_penguins_in_a_table,0.005684931506849316
34b-beta,bbh_reasoning_about_colored_objects,0.006840000000000001
34b-beta,bbh_ruin_names,0.008159999999999999
34b-beta,bbh_salient_translation_error_detection,0.00536
34b-beta,bbh_sports_understanding,0.008159999999999999
34b-beta,bbh_temporal_sequences,0.00336
34b-beta,bbh_tracking_shuffled_objects_five_objects,0.00244
34b-beta,bbh_tracking_shuffled_objects_seven_objects,0.0022400000000000002
34b-beta,bbh_tracking_shuffled_objects_three_objects,0.003960000000000001
34b-beta,bbh_web_of_lies,0.0048
34b-beta,gpqa,0.003464765100671141
34b-beta,gpqa_diamond,0.0034343434343434343
34b-beta,gpqa_extended,0.003388278388278388
34b-beta,GPQA,0.003571428571428571
34b-beta,math_algebra_hard,0.0008143322475570031
34b-beta,math_counting_and_prob_hard,0.00016260162601626
34b-beta,math_geometry_hard,0.000151515151515151
34b-beta,math_hard,0.000458207452165156
34b-beta,math_intermediate_algebra_hard,0.000178571428571428
34b-beta,math_num_theory_hard,6.4935064935064e-05
34b-beta,math_precalculus_hard,0.00019753086419752999
34b-beta,MMLU-Pro,0.00532496675531915
34b-beta,musr,0.003743386243386243
34b-beta,musr_murder_mysteries,0.00536
34b-beta,musr_object_placements,0.0030859375
34b-beta,musr_team_allocation,0.0028000000000000004
3bgeneral-ece-prymmal-martial,Big-bench Hard,0.005443499392466585
3bgeneral-ece-prymmal-martial,bbh_boolean_expressions,0.0084
3bgeneral-ece-prymmal-martial,bbh_causal_judgement,0.005935828877005348
3bgeneral-ece-prymmal-martial,bbh_date_understanding,0.00588
3bgeneral-ece-prymmal-martial,bbh_disambiguation_qa,0.007760000000000001
3bgeneral-ece-prymmal-martial,bbh_formal_fallacies,0.006520000000000001
3bgeneral-ece-prymmal-martial,bbh_geometric_shapes,0.0028000000000000004
3bgeneral-ece-prymmal-martial,bbh_hyperbaton,0.00928
3bgeneral-ece-prymmal-martial,bbh_logical_deduction_five_objects,0.00536
3bgeneral-ece-prymmal-martial,bbh_logical_deduction_three_objects,0.0071200000000000005
3bgeneral-ece-prymmal-martial,bbh_navigate,0.00632
3bgeneral-ece-prymmal-martial,bbh_object_counting,0.00368
3bgeneral-ece-prymmal-martial,bbh_penguins_in_a_table,0.004383561643835616
